imgA,imgB,rating,condition,session_id
3_014a.jpg,3_014b.jpg,3,Targ,3
5_110a.jpg,5_110b.jpg,5,Targ,4
C_064a.jpg,C_064b.jpg,4,HSim,2
4_119a.jpg,4_119b.jpg,5,Targ,5
E_136a.jpg,E_136b.jpg,4,HSim,2
5_040a.jpg,5_040b.jpg,4,Targ,1
6_191a.jpg,6_191b.jpg,2,Targ,3
F_143a.jpg,F_143b.jpg,5,Targ,3
4_003a.jpg,4_003b.jpg,3,HSim,1
1_151a.jpg,1_151b.jpg,3,Targ,1
5_082a.jpg,5_082b.jpg,4,Targ,1
1_175a.jpg,1_175b.jpg,3,HSim,2
2_102a.jpg,2_102b.jpg,5,Targ,1
1_081a.jpg,1_081b.jpg,2,LSim,1
3_146a.jpg,3_146b.jpg,1,LSim,3
1_026a.jpg,1_026b.jpg,5,Foil,3
4_108a.jpg,4_108b.jpg,3,Foil,2
E_006a.jpg,E_006b.jpg,4,Targ,2
1_052a.jpg,1_052b.jpg,2,LSim,2
F_005a.jpg,F_005b.jpg,1,Targ,5
1_112a.jpg,1_112b.jpg,5,Targ,4
4_010a.jpg,4_010b.jpg,3,Targ,2
3_121a.jpg,3_121b.jpg,2,LSim,4
3_044a.jpg,3_044b.jpg,4,Targ,3
1_029a.jpg,1_029b.jpg,3,HSim,4
1_122a.jpg,1_122b.jpg,2,LSim,1
3_141a.jpg,3_141b.jpg,1,LSim,2
1_097a.jpg,1_097b.jpg,3,HSim,2
E_131a.jpg,E_131b.jpg,4,HSim,2
4_141a.jpg,4_141b.jpg,3,HSim,1
6_116a.jpg,6_116b.jpg,2,Foil,3
5_007a.jpg,5_007b.jpg,4,Targ,1
5_088a.jpg,5_088b.jpg,5,Targ,2
3_031a.jpg,3_031b.jpg,1,LSim,3
E_096a.jpg,E_096b.jpg,2,LSim,2
3_148a.jpg,3_148b.jpg,4,Targ,5
4_192a.jpg,4_192b.jpg,2,Targ,3
3_075a.jpg,3_075b.jpg,1,Targ,5
5_015a.jpg,5_015b.jpg,4,Foil,5
1_108a.jpg,1_108b.jpg,2,Foil,2
4_012a.jpg,4_012b.jpg,2,LSim,1
1_120a.jpg,1_120b.jpg,3,Targ,4
3_191a.jpg,3_191b.jpg,3,HSim,5
6_153a.jpg,6_153b.jpg,3,HSim,3
1_066a.jpg,1_066b.jpg,3,Foil,5
D_053a.jpg,D_053b.jpg,1,Foil,5
2_189a.jpg,2_189b.jpg,5,Targ,2
2_006a.jpg,2_006b.jpg,5,Foil,4
5_111a.jpg,5_111b.jpg,3,HSim,3
3_036a.jpg,3_036b.jpg,4,Targ,5
1_034a.jpg,1_034b.jpg,2,Targ,2
6_021a.jpg,6_021b.jpg,2,Targ,2
1_040a.jpg,1_040b.jpg,2,LSim,5
1_050a.jpg,1_050b.jpg,5,Targ,2
2_037a.jpg,2_037b.jpg,3,HSim,2
5_055a.jpg,5_055b.jpg,3,HSim,1
1_174a.jpg,1_174b.jpg,1,Targ,2
F_191a.jpg,F_191b.jpg,3,HSim,5
3_124a.jpg,3_124b.jpg,5,Targ,5
6_024a.jpg,6_024b.jpg,5,Targ,5
6_185a.jpg,6_185b.jpg,4,HSim,5
2_165a.jpg,2_165b.jpg,3,Targ,4
4_183a.jpg,4_183b.jpg,1,LSim,3
5_093a.jpg,5_093b.jpg,1,LSim,4
4_180a.jpg,4_180b.jpg,3,HSim,1
2_087a.jpg,2_087b.jpg,3,Targ,5
3_006a.jpg,3_006b.jpg,2,LSim,1
1_024a.jpg,1_024b.jpg,3,HSim,2
5_163a.jpg,5_163b.jpg,2,LSim,3
C_149a.jpg,C_149b.jpg,3,Targ,1
2_005a.jpg,2_005b.jpg,1,Foil,3
C_113a.jpg,C_113b.jpg,2,LSim,1
3_026a.jpg,3_026b.jpg,1,Foil,1
2_190a.jpg,2_190b.jpg,2,Targ,2
5_061a.jpg,5_061b.jpg,5,Foil,3
6_119a.jpg,6_119b.jpg,4,HSim,4
1_012a.jpg,1_012b.jpg,1,LSim,4
4_021a.jpg,4_021b.jpg,3,Targ,3
3_129a.jpg,3_129b.jpg,3,HSim,1
3_106a.jpg,3_106b.jpg,2,Targ,4
4_188a.jpg,4_188b.jpg,1,LSim,3
3_028a.jpg,3_028b.jpg,4,HSim,2
4_001a.jpg,4_001b.jpg,4,Targ,5
C_177a.jpg,C_177b.jpg,1,LSim,1
1_073a.jpg,1_073b.jpg,2,LSim,2
2_052a.jpg,2_052b.jpg,4,HSim,2
5_170a.jpg,5_170b.jpg,2,LSim,3
3_171a.jpg,3_171b.jpg,4,HSim,4
2_047a.jpg,2_047b.jpg,2,LSim,5
5_056a.jpg,5_056b.jpg,5,Targ,5
3_166a.jpg,3_166b.jpg,2,Targ,3
